"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"48598","ENSG00000266128.2",0,0,0,0,0,0.5,0.5
"48599","ENSG00000266129.1",0,0,0,0,0,0.5,0.5
"48600","ENSG00000266133.1",0,0,0,0,0,0.5,0.5
"48601","ENSG00000266139.2",0,0,0,0,0,0.5,0.5
"48602","ENSG00000266140.1",0,0,0,0,0,0.5,0.5
"48603","ENSG00000266144.1",0,0,0,0,0,0.5,0.5
"48604","ENSG00000266145.1",0,0,0,0,0,0.5,0.5
"48605","ENSG00000266146.1",0,0,0,0,0,0.5,0.5
"48606","ENSG00000266148.1",0,0,0,0,0,0.5,0.5
"48607","ENSG00000266149.1",0,0,0,0,0,0.5,0.5
"48608","ENSG00000266150.1",0,0,0,0,0,0.5,0.5
"48609","ENSG00000266151.1",0,0,0,0,0,0.5,0.5
"48610","ENSG00000266153.1",0,0,0,0,0,0.5,0.5
"48611","ENSG00000266155.2",0,0,0,0,0,0.5,0.5
"48612","ENSG00000266158.2",0,0,0,0,0,0.5,0.5
"48613","ENSG00000266160.2",0,0,0,0,0,0.5,0.5
"48614","ENSG00000266162.1",0,0,0,0,0,0.5,0.5
"48615","ENSG00000266166.2",0,0,0,0,0,0.5,0.5
"48616","ENSG00000266168.1",0,0,0,0,0,0.5,0.5
"48617","ENSG00000266171.1",0,0,0,0,0,0.5,0.5
"48618","ENSG00000266173.7",0,0,0,0,0,0.5,0.5
"48619","ENSG00000266174.1",0,0,0,0,0,0.5,0.5
"48620","ENSG00000266179.2",0,0,0,0,0,0.5,0.5
"48621","ENSG00000266180.1",0,0,0,0,0,0.5,0.5
"48622","ENSG00000266181.1",0,0,0,0,0,0.5,0.5
"48623","ENSG00000266184.1",0,0,0,0,0,0.5,0.5
"48624","ENSG00000266185.2",0,0,0,0,0,0.5,0.5
"48625","ENSG00000266187.2",0,0,0,0,0,0.5,0.5
"48626","ENSG00000266188.1",0,0,0,0,0,0.5,0.5
"48627","ENSG00000266189.1",0,0,0,0,0,0.5,0.5
"48628","ENSG00000266190.1",0,0,0,0,0,0.5,0.5
"48629","ENSG00000266192.3",0,0,0,0,0,0.5,0.5
"48630","ENSG00000266194.1",0,0,0,0,0,0.5,0.5
"48631","ENSG00000266195.2",0,0,0,0,0,0.5,0.5
"48632","ENSG00000266196.1",0,0,0,0,0,0.5,0.5
"48633","ENSG00000266200.6",0,0,0,0,0,0.5,0.5
"48634","ENSG00000266201.1",0,0,0,0,0,0.5,0.5
"48635","ENSG00000266202.1",0,0,0,0,0,0.5,0.5
"48636","ENSG00000266203.1",0,0,0,0,0,0.5,0.5
"48637","ENSG00000266204.1",0,0,0,0,0,0.5,0.5
"48638","ENSG00000266206.1",0,0,0,0,0,0.5,0.5
"48639","ENSG00000266208.1",0,0,0,0,0,0.5,0.5
"48640","ENSG00000266210.2",0,0,0,0,0,0.5,0.5
"48641","ENSG00000266211.1",0,0,0,0,0,0.5,0.5
"48642","ENSG00000266213.1",0,0,0,0,0,0.5,0.5
"48643","ENSG00000266215.1",0,0,0,0,0,0.5,0.5
"48644","ENSG00000266217.2",0,0,0,0,0,0.5,0.5
"48645","ENSG00000266222.1",0,0,0,0,0,0.5,0.5
"48646","ENSG00000266226.1",0,0,0,0,0,0.5,0.5
"48647","ENSG00000266227.1",0,0,0,0,0,0.5,0.5
"48648","ENSG00000266228.1",0,0,0,0,0,0.5,0.5
"48649","ENSG00000266232.1",0,0,0,0,0,0.5,0.5
"48650","ENSG00000266235.1",0,0,0,0,0,0.5,0.5
"48651","ENSG00000266236.1",0,0,0,0,0,0.5,0.5
"48652","ENSG00000266237.1",0,0,0,0,0,0.5,0.5
"48653","ENSG00000266240.1",0,0,0,0,0,0.5,0.5
"48654","ENSG00000266242.1",0,0,0,0,0,0.5,0.5
"48655","ENSG00000266243.1",0,0,0,0,0,0.5,0.5
"48656","ENSG00000266245.1",0,0,0,0,0,0.5,0.5
"48657","ENSG00000266248.1",0,0,0,0,0,0.5,0.5
"48658","ENSG00000266251.1",0,0,0,0,0,0.5,0.5
"48659","ENSG00000266255.1",0,0,0,0,0,0.5,0.5
"48660","ENSG00000266256.3",0,0,0,0,0,0.5,0.5
"48661","ENSG00000266258.1",0,0,0,0,0,0.5,0.5
"48662","ENSG00000266261.1",0,0,0,0,0,0.5,0.5
"48663","ENSG00000266262.1",0,0,0,0,0,0.5,0.5
"48664","ENSG00000266265.3",0,0,0,0,0,0.5,0.5
"48665","ENSG00000266268.5",0,0,0,0,0,0.5,0.5
"48666","ENSG00000266270.1",0,0,0,0,0,0.5,0.5
"48667","ENSG00000266273.1",0,0,0,0,0,0.5,0.5
"48668","ENSG00000266274.2",0,0,0,0,0,0.5,0.5
"48669","ENSG00000266276.3",0,0,0,0,0,0.5,0.5
"48670","ENSG00000266278.1",0,0,0,0,0,0.5,0.5
"48671","ENSG00000266279.1",0,0,0,0,0,0.5,0.5
"48672","ENSG00000266282.1",0,0,0,0,0,0.5,0.5
"48673","ENSG00000266283.1",0,0,0,0,0,0.5,0.5
"48674","ENSG00000266287.1",0,0,0,0,0,0.5,0.5
"48675","ENSG00000266288.1",0,0,0,0,0,0.5,0.5
"48676","ENSG00000266289.1",0,0,0,0,0,0.5,0.5
"48677","ENSG00000266290.1",0,0,0,0,0,0.5,0.5
"48678","ENSG00000266291.1",0,0,0,0,0,0.5,0.5
"48679","ENSG00000266296.1",0,0,0,0,0,0.5,0.5
"48680","ENSG00000266297.1",0,0,0,0,0,0.5,0.5
"48681","ENSG00000266299.1",0,0,0,0,0,0.5,0.5
"48682","ENSG00000266302.6",0,0,0,0,0,0.5,0.5
"48683","ENSG00000266304.1",0,0,0,0,0,0.5,0.5
"48684","ENSG00000266305.1",0,0,0,0,0,0.5,0.5
"48685","ENSG00000266306.1",0,0,0,0,0,0.5,0.5
"48686","ENSG00000266307.1",0,0,0,0,0,0.5,0.5
"48687","ENSG00000266308.2",0,0,0,0,0,0.5,0.5
"48688","ENSG00000266311.6",0,0,0,0,0,0.5,0.5
"48689","ENSG00000266312.2",0,0,0,0,0,0.5,0.5
"48690","ENSG00000266313.2",0,0,0,0,0,0.5,0.5
"48691","ENSG00000266315.1",0,0,0,0,0,0.5,0.5
"48692","ENSG00000266317.2",0,0,0,0,0,0.5,0.5
"48693","ENSG00000266318.1",0,0,0,0,0,0.5,0.5
"48694","ENSG00000266320.1",0,0,0,0,0,0.5,0.5
"48695","ENSG00000266321.1",0,0,0,0,0,0.5,0.5
"48696","ENSG00000266324.1",0,0,0,0,0,0.5,0.5
"48697","ENSG00000266325.1",0,0,0,0,0,0.5,0.5
"48698","ENSG00000266327.1",0,0,0,0,0,0.5,0.5
"48699","ENSG00000266328.3",0,0,0,0,0,0.5,0.5
"48700","ENSG00000266329.1",0,0,0,0,0,0.5,0.5
"48701","ENSG00000266335.1",0,0,0,0,0,0.5,0.5
"48702","ENSG00000266338.6",0,0,0,0,0,0.5,0.5
"48703","ENSG00000266340.1",0,0,0,0,0,0.5,0.5
"48704","ENSG00000266341.1",0,0,0,0,0,0.5,0.5
"48705","ENSG00000266354.1",0,0,0,0,0,0.5,0.5
"48706","ENSG00000266356.1",0,0,0,0,0,0.5,0.5
"48707","ENSG00000266357.6",0,0,0,0,0,0.5,0.5
"48708","ENSG00000266364.1",0,0,0,0,0,0.5,0.5
"48709","ENSG00000266365.1",0,0,0,0,0,0.5,0.5
"48710","ENSG00000266368.1",0,0,0,0,0,0.5,0.5
"48711","ENSG00000266369.1",0,0,0,0,0,0.5,0.5
"48712","ENSG00000266370.1",0,0,0,0,0,0.5,0.5
"48713","ENSG00000266371.1",0,0,0,0,0,0.5,0.5
"48714","ENSG00000266373.1",0,0,0,0,0,0.5,0.5
"48715","ENSG00000266378.1",0,0,0,0,0,0.5,0.5
"48716","ENSG00000266379.6",0,0,0,0,0,0.5,0.5
"48717","ENSG00000266383.1",0,0,0,0,0,0.5,0.5
"48718","ENSG00000266385.1",0,0,0,0,0,0.5,0.5
"48719","ENSG00000266389.1",0,0,0,0,0,0.5,0.5
"48720","ENSG00000266392.1",0,0,0,0,0,0.5,0.5
"48721","ENSG00000266396.1",0,0,0,0,0,0.5,0.5
"48722","ENSG00000266397.1",0,0,0,0,0,0.5,0.5
"48723","ENSG00000266401.2",0,0,0,0,0,0.5,0.5
"48724","ENSG00000266402.3",0,0,0,0,0,0.5,0.5
"48725","ENSG00000266405.3",0,0,0,0,0,0.5,0.5
"48726","ENSG00000266407.1",0,0,0,0,0,0.5,0.5
"48727","ENSG00000266412.5",0,0,0,0,0,0.5,0.5
"48728","ENSG00000266415.1",0,0,0,0,0,0.5,0.5
"48729","ENSG00000266416.1",0,0,0,0,0,0.5,0.5
"48730","ENSG00000266417.1",0,0,0,0,0,0.5,0.5
"48731","ENSG00000266420.2",0,0,0,0,0,0.5,0.5
"48732","ENSG00000266421.3",0,0,0,0,0,0.5,0.5
"48733","ENSG00000266423.1",0,0,0,0,0,0.5,0.5
"48734","ENSG00000266426.1",0,0,0,0,0,0.5,0.5
"48735","ENSG00000266431.1",0,0,0,0,0,0.5,0.5
"48736","ENSG00000266433.6",0,0,0,0,0,0.5,0.5
"48737","ENSG00000266436.1",0,0,0,0,0,0.5,0.5
"48738","ENSG00000266437.1",0,0,0,0,0,0.5,0.5
"48739","ENSG00000266439.2",0,0,0,0,0,0.5,0.5
"48740","ENSG00000266441.1",0,0,0,0,0,0.5,0.5
"48741","ENSG00000266445.1",0,0,0,0,0,0.5,0.5
"48742","ENSG00000266446.1",0,0,0,0,0,0.5,0.5
"48743","ENSG00000266448.1",0,0,0,0,0,0.5,0.5
"48744","ENSG00000266449.1",0,0,0,0,0,0.5,0.5
"48745","ENSG00000266450.1",0,0,0,0,0,0.5,0.5
"48746","ENSG00000266454.1",0,0,0,0,0,0.5,0.5
"48747","ENSG00000266456.1",0,0,0,0,0,0.5,0.5
"48748","ENSG00000266458.1",0,0,0,0,0,0.5,0.5
"48749","ENSG00000266460.1",0,0,0,0,0,0.5,0.5
"48750","ENSG00000266461.1",0,0,0,0,0,0.5,0.5
"48751","ENSG00000266463.1",0,0,0,0,0,0.5,0.5
"48752","ENSG00000266466.1",0,0,0,0,0,0.5,0.5
"48753","ENSG00000266467.2",0,0,0,0,0,0.5,0.5
"48754","ENSG00000266469.2",0,0,0,0,0,0.5,0.5
"48755","ENSG00000266470.1",0,0,0,0,0,0.5,0.5
"48756","ENSG00000266472.5",0,0,0,0,0,0.5,0.5
"48757","ENSG00000266473.1",0,0,0,0,0,0.5,0.5
"48758","ENSG00000266477.2",0,0,0,0,0,0.5,0.5
"48759","ENSG00000266478.1",0,0,0,0,0,0.5,0.5
"48760","ENSG00000266479.1",0,0,0,0,0,0.5,0.5
"48761","ENSG00000266489.3",0,0,0,0,0,0.5,0.5
"48762","ENSG00000266490.1",0,0,0,0,0,0.5,0.5
"48763","ENSG00000266494.1",0,0,0,0,0,0.5,0.5
"48764","ENSG00000266495.1",0,0,0,0,0,0.5,0.5
"48765","ENSG00000266497.1",0,0,0,0,0,0.5,0.5
"48766","ENSG00000266498.1",0,0,0,0,0,0.5,0.5
"48767","ENSG00000266501.1",0,0,0,0,0,0.5,0.5
"48768","ENSG00000266502.1",0,0,0,0,0,0.5,0.5
"48769","ENSG00000266503.2",0,0,0,0,0,0.5,0.5
"48770","ENSG00000266504.1",0,0,0,0,0,0.5,0.5
"48771","ENSG00000266505.1",0,0,0,0,0,0.5,0.5
"48772","ENSG00000266507.1",0,0,0,0,0,0.5,0.5
"48773","ENSG00000266508.1",0,0,0,0,0,0.5,0.5
"48774","ENSG00000266509.1",0,0,0,0,0,0.5,0.5
"48775","ENSG00000266513.1",0,0,0,0,0,0.5,0.5
"48776","ENSG00000266514.1",0,0,0,0,0,0.5,0.5
"48777","ENSG00000266515.1",0,0,0,0,0,0.5,0.5
"48778","ENSG00000266517.1",0,0,0,0,0,0.5,0.5
"48779","ENSG00000266518.1",0,0,0,0,0,0.5,0.5
"48780","ENSG00000266520.1",0,0,0,0,0,0.5,0.5
"48781","ENSG00000266521.1",0,0,0,0,0,0.5,0.5
"48782","ENSG00000266522.1",0,0,0,0,0,0.5,0.5
"48783","ENSG00000266524.3",0,0,0,0,0,0.5,0.5
"48784","ENSG00000266525.1",0,0,0,0,0,0.5,0.5
"48785","ENSG00000266527.1",0,0,0,0,0,0.5,0.5
"48786","ENSG00000266529.1",0,0,0,0,0,0.5,0.5
"48787","ENSG00000266530.1",0,0,0,0,0,0.5,0.5
"48788","ENSG00000266531.1",0,0,0,0,0,0.5,0.5
"48789","ENSG00000266533.1",0,0,0,0,0,0.5,0.5
"48790","ENSG00000266535.1",0,0,0,0,0,0.5,0.5
"48791","ENSG00000266537.1",0,0,0,0,0,0.5,0.5
"48792","ENSG00000266538.1",0,0,0,0,0,0.5,0.5
"48793","ENSG00000266541.1",0,0,0,0,0,0.5,0.5
"48794","ENSG00000266545.1",0,0,0,0,0,0.5,0.5
"48795","ENSG00000266549.1",0,0,0,0,0,0.5,0.5
"48796","ENSG00000266553.2",0,0,0,0,0,0.5,0.5
"48797","ENSG00000266554.2",0,0,0,0,0,0.5,0.5
"48798","ENSG00000266555.1",0,0,0,0,0,0.5,0.5
"48799","ENSG00000266559.1",0,0,0,0,0,0.5,0.5
"48800","ENSG00000266560.5",0,0,0,0,0,0.5,0.5
"48801","ENSG00000266561.2",0,0,0,0,0,0.5,0.5
"48802","ENSG00000266563.1",0,0,0,0,0,0.5,0.5
"48803","ENSG00000266564.1",0,0,0,0,0,0.5,0.5
"48804","ENSG00000266569.2",0,0,0,0,0,0.5,0.5
"48805","ENSG00000266570.1",0,0,0,0,0,0.5,0.5
"48806","ENSG00000266573.6",0,0,0,0,0,0.5,0.5
"48807","ENSG00000266575.1",0,0,0,0,0,0.5,0.5
"48808","ENSG00000266578.2",0,0,0,0,0,0.5,0.5
"48809","ENSG00000266579.1",0,0,0,0,0,0.5,0.5
"48810","ENSG00000266580.1",0,0,0,0,0,0.5,0.5
"48811","ENSG00000266581.1",0,0,0,0,0,0.5,0.5
"48812","ENSG00000266582.1",0,0,0,0,0,0.5,0.5
"48813","ENSG00000266583.1",0,0,0,0,0,0.5,0.5
"48814","ENSG00000266586.1",0,0,0,0,0,0.5,0.5
"48815","ENSG00000266588.1",0,0,0,0,0,0.5,0.5
"48816","ENSG00000266589.1",0,0,0,0,0,0.5,0.5
"48817","ENSG00000266593.1",0,0,0,0,0,0.5,0.5
"48818","ENSG00000266594.1",0,0,0,0,0,0.5,0.5
"48819","ENSG00000266598.1",0,0,0,0,0,0.5,0.5
"48820","ENSG00000266599.1",0,0,0,0,0,0.5,0.5
"48821","ENSG00000266601.1",0,0,0,0,0,0.5,0.5
"48822","ENSG00000266602.2",0,0,0,0,0,0.5,0.5
"48823","ENSG00000266604.1",0,0,0,0,0,0.5,0.5
"48824","ENSG00000266605.1",0,0,0,0,0,0.5,0.5
"48825","ENSG00000266610.2",0,0,0,0,0,0.5,0.5
"48826","ENSG00000266611.1",0,0,0,0,0,0.5,0.5
"48827","ENSG00000266613.1",0,0,0,0,0,0.5,0.5
"48828","ENSG00000266614.1",0,0,0,0,0,0.5,0.5
"48829","ENSG00000266617.1",0,0,0,0,0,0.5,0.5
"48830","ENSG00000266618.1",0,0,0,0,0,0.5,0.5
"48831","ENSG00000266619.1",0,0,0,0,0,0.5,0.5
"48832","ENSG00000266627.2",0,0,0,0,0,0.5,0.5
"48833","ENSG00000266634.1",0,0,0,0,0,0.5,0.5
"48834","ENSG00000266640.1",0,0,0,0,0,0.5,0.5
"48835","ENSG00000266642.2",0,0,0,0,0,0.5,0.5
"48836","ENSG00000266643.1",0,0,0,0,0,0.5,0.5
"48837","ENSG00000266644.1",0,0,0,0,0,0.5,0.5
"48838","ENSG00000266645.1",0,0,0,0,0,0.5,0.5
"48839","ENSG00000266647.1",0,0,0,0,0,0.5,0.5
"48840","ENSG00000266648.1",0,0,0,0,0,0.5,0.5
"48841","ENSG00000266649.1",0,0,0,0,0,0.5,0.5
"48842","ENSG00000266651.1",0,0,0,0,0,0.5,0.5
"48843","ENSG00000266654.1",0,0,0,0,0,0.5,0.5
"48844","ENSG00000266655.1",0,0,0,0,0,0.5,0.5
"48845","ENSG00000266663.1",0,0,0,0,0,0.5,0.5
"48846","ENSG00000266664.1",0,0,0,0,0,0.5,0.5
"48847","ENSG00000266665.1",0,0,0,0,0,0.5,0.5
"48848","ENSG00000266666.1",0,0,0,0,0,0.5,0.5
"48849","ENSG00000266667.1",0,0,0,0,0,0.5,0.5
"48850","ENSG00000266668.1",0,0,0,0,0,0.5,0.5
"48851","ENSG00000266673.1",0,0,0,0,0,0.5,0.5
"48852","ENSG00000266676.1",0,0,0,0,0,0.5,0.5
"48853","ENSG00000266677.1",0,0,0,0,0,0.5,0.5
"48854","ENSG00000266680.1",0,0,0,0,0,0.5,0.5
"48855","ENSG00000266690.1",0,0,0,0,0,0.5,0.5
"48856","ENSG00000266691.1",0,0,0,0,0,0.5,0.5
"48857","ENSG00000266692.1",0,0,0,0,0,0.5,0.5
"48858","ENSG00000266693.1",0,0,0,0,0,0.5,0.5
"48859","ENSG00000266696.1",0,0,0,0,0,0.5,0.5
"48860","ENSG00000266698.1",0,0,0,0,0,0.5,0.5
"48861","ENSG00000266703.1",0,0,0,0,0,0.5,0.5
"48862","ENSG00000266704.1",0,0,0,0,0,0.5,0.5
"48863","ENSG00000266705.1",0,0,0,0,0,0.5,0.5
"48864","ENSG00000266707.1",0,0,0,0,0,0.5,0.5
"48865","ENSG00000266708.1",0,0,0,0,0,0.5,0.5
"48866","ENSG00000266709.1",0,0,0,0,0,0.5,0.5
"48867","ENSG00000266710.2",0,0,0,0,0,0.5,0.5
"48868","ENSG00000266711.1",0,0,0,0,0,0.5,0.5
"48869","ENSG00000266712.3",0,0,0,0,0,0.5,0.5
"48870","ENSG00000266714.9",0,0,0,0,0,0.5,0.5
"48871","ENSG00000266717.1",0,0,0,0,0,0.5,0.5
"48872","ENSG00000266718.2",0,0,0,0,0,0.5,0.5
"48873","ENSG00000266719.1",0,0,0,0,0,0.5,0.5
"48874","ENSG00000266720.2",0,0,0,0,0,0.5,0.5
"48875","ENSG00000266721.1",0,0,0,0,0,0.5,0.5
"48876","ENSG00000266728.5",0,0,0,0,0,0.5,0.5
"48877","ENSG00000266729.5",0,0,0,0,0,0.5,0.5
"48878","ENSG00000266733.7",0,0,0,0,0,0.5,0.5
"48879","ENSG00000266736.1",0,0,0,0,0,0.5,0.5
"48880","ENSG00000266738.1",0,0,0,0,0,0.5,0.5
"48881","ENSG00000266740.1",0,0,0,0,0,0.5,0.5
"48882","ENSG00000266743.1",0,0,0,0,0,0.5,0.5
"48883","ENSG00000266744.1",0,0,0,0,0,0.5,0.5
"48884","ENSG00000266745.1",0,0,0,0,0,0.5,0.5
"48885","ENSG00000266750.1",0,0,0,0,0,0.5,0.5
"48886","ENSG00000266751.1",0,0,0,0,0,0.5,0.5
"48887","ENSG00000266754.2",0,0,0,0,0,0.5,0.5
"48888","ENSG00000266756.1",0,0,0,0,0,0.5,0.5
"48889","ENSG00000266758.1",0,0,0,0,0,0.5,0.5
"48890","ENSG00000266760.1",0,0,0,0,0,0.5,0.5
"48891","ENSG00000266761.1",0,0,0,0,0,0.5,0.5
"48892","ENSG00000266765.1",0,0,0,0,0,0.5,0.5
"48893","ENSG00000266767.1",0,0,0,0,0,0.5,0.5
"48894","ENSG00000266770.2",0,0,0,0,0,0.5,0.5
"48895","ENSG00000266771.1",0,0,0,0,0,0.5,0.5
"48896","ENSG00000266774.1",0,0,0,0,0,0.5,0.5
"48897","ENSG00000266775.1",0,0,0,0,0,0.5,0.5
"48898","ENSG00000266776.1",0,0,0,0,0,0.5,0.5
"48899","ENSG00000266777.1",0,0,0,0,0,0.5,0.5
"48900","ENSG00000266780.1",0,0,0,0,0,0.5,0.5
"48901","ENSG00000266782.1",0,0,0,0,0,0.5,0.5
"48902","ENSG00000266783.1",0,0,0,0,0,0.5,0.5
"48903","ENSG00000266786.1",0,0,0,0,0,0.5,0.5
"48904","ENSG00000266794.2",0,0,0,0,0,0.5,0.5
"48905","ENSG00000266801.1",0,0,0,0,0,0.5,0.5
"48906","ENSG00000266802.1",0,0,0,0,0,0.5,0.5
"48907","ENSG00000266803.1",0,0,0,0,0,0.5,0.5
"48908","ENSG00000266805.1",0,0,0,0,0,0.5,0.5
"48909","ENSG00000266806.1",0,0,0,0,0,0.5,0.5
"48910","ENSG00000266807.1",0,0,0,0,0,0.5,0.5
"48911","ENSG00000266808.1",0,0,0,0,0,0.5,0.5
"48912","ENSG00000266809.1",0,0,0,0,0,0.5,0.5
"48913","ENSG00000266818.1",0,0,0,0,0,0.5,0.5
"48914","ENSG00000266820.1",0,0,0,0,0,0.5,0.5
"48915","ENSG00000266821.1",0,0,0,0,0,0.5,0.5
"48916","ENSG00000266824.1",0,0,0,0,0,0.5,0.5
"48917","ENSG00000266826.2",0,0,0,0,0,0.5,0.5
"48918","ENSG00000266827.1",0,0,0,0,0,0.5,0.5
"48919","ENSG00000266828.2",0,0,0,0,0,0.5,0.5
"48920","ENSG00000266830.1",0,0,0,0,0,0.5,0.5
"48921","ENSG00000266835.6",0,0,0,0,0,0.5,0.5
"48922","ENSG00000266839.3",0,0,0,0,0,0.5,0.5
"48923","ENSG00000266840.1",0,0,0,0,0,0.5,0.5
"48924","ENSG00000266844.1",0,0,0,0,0,0.5,0.5
"48925","ENSG00000266846.2",0,0,0,0,0,0.5,0.5
"48926","ENSG00000266850.1",0,0,0,0,0,0.5,0.5
"48927","ENSG00000266852.2",0,0,0,0,0,0.5,0.5
"48928","ENSG00000266853.1",0,0,0,0,0,0.5,0.5
"48929","ENSG00000266855.1",0,0,0,0,0,0.5,0.5
"48930","ENSG00000266858.1",0,0,0,0,0,0.5,0.5
"48931","ENSG00000266863.2",0,0,0,0,0,0.5,0.5
"48932","ENSG00000266865.6",0,0,0,0,0,0.5,0.5
"48933","ENSG00000266869.2",0,0,0,0,0,0.5,0.5
"48934","ENSG00000266872.1",0,0,0,0,0,0.5,0.5
"48935","ENSG00000266875.2",0,0,0,0,0,0.5,0.5
"48936","ENSG00000266876.1",0,0,0,0,0,0.5,0.5
"48937","ENSG00000266877.1",0,0,0,0,0,0.5,0.5
"48938","ENSG00000266885.2",0,0,0,0,0,0.5,0.5
"48939","ENSG00000266887.1",0,0,0,0,0,0.5,0.5
"48940","ENSG00000266890.1",0,0,0,0,0,0.5,0.5
"48941","ENSG00000266891.1",0,0,0,0,0,0.5,0.5
"48942","ENSG00000266893.1",0,0,0,0,0,0.5,0.5
"48943","ENSG00000266896.1",0,0,0,0,0,0.5,0.5
"48944","ENSG00000266897.1",0,0,0,0,0,0.5,0.5
"48945","ENSG00000266899.2",0,0,0,0,0,0.5,0.5
"48946","ENSG00000266900.1",0,0,0,0,0,0.5,0.5
"48947","ENSG00000266901.1",0,0,0,0,0,0.5,0.5
"48948","ENSG00000266903.2",0,0,0,0,0,0.5,0.5
"48949","ENSG00000266904.6",0,0,0,0,0,0.5,0.5
"48950","ENSG00000266905.1",0,0,0,0,0,0.5,0.5
"48951","ENSG00000266906.1",0,0,0,0,0,0.5,0.5
"48952","ENSG00000266907.1",0,0,0,0,0,0.5,0.5
"48953","ENSG00000266908.2",0,0,0,0,0,0.5,0.5
"48954","ENSG00000266909.1",0,0,0,0,0,0.5,0.5
"48955","ENSG00000266910.2",0,0,0,0,0,0.5,0.5
"48956","ENSG00000266913.1",0,0,0,0,0,0.5,0.5
"48957","ENSG00000266915.1",0,0,0,0,0,0.5,0.5
"48958","ENSG00000266916.7",0,0,0,0,0,0.5,0.5
"48959","ENSG00000266918.1",0,0,0,0,0,0.5,0.5
"48960","ENSG00000266919.3",0,0,0,0,0,0.5,0.5
"48961","ENSG00000266920.1",0,0,0,0,0,0.5,0.5
"48962","ENSG00000266921.2",0,0,0,0,0,0.5,0.5
"48963","ENSG00000266922.1",0,0,0,0,0,0.5,0.5
"48964","ENSG00000266923.1",0,0,0,0,0,0.5,0.5
"48965","ENSG00000266924.1",0,0,0,0,0,0.5,0.5
"48966","ENSG00000266925.1",0,0,0,0,0,0.5,0.5
"48967","ENSG00000266928.1",0,0,0,0,0,0.5,0.5
"48968","ENSG00000266929.1",0,0,0,0,0,0.5,0.5
"48969","ENSG00000266931.2",0,0,0,0,0,0.5,0.5
"48970","ENSG00000266932.1",0,0,0,0,0,0.5,0.5
"48971","ENSG00000266933.2",0,0,0,0,0,0.5,0.5
"48972","ENSG00000266934.1",0,0,0,0,0,0.5,0.5
"48973","ENSG00000266936.1",0,0,0,0,0,0.5,0.5
"48974","ENSG00000266938.1",0,0,0,0,0,0.5,0.5
"48975","ENSG00000266941.1",0,0,0,0,0,0.5,0.5
"48976","ENSG00000266943.1",0,0,0,0,0,0.5,0.5
"48977","ENSG00000266944.1",0,0,0,0,0,0.5,0.5
"48978","ENSG00000266946.1",0,0,0,0,0,0.5,0.5
"48979","ENSG00000266947.1",0,0,0,0,0,0.5,0.5
"48980","ENSG00000266950.1",0,0,0,0,0,0.5,0.5
"48981","ENSG00000266951.2",0,0,0,0,0,0.5,0.5
"48982","ENSG00000266952.2",0,0,0,0,0,0.5,0.5
"48983","ENSG00000266953.6",0,0,0,0,0,0.5,0.5
"48984","ENSG00000266954.1",0,0,0,0,0,0.5,0.5
"48985","ENSG00000266955.1",0,0,0,0,0,0.5,0.5
"48986","ENSG00000266957.1",0,0,0,0,0,0.5,0.5
"48987","ENSG00000266959.1",0,0,0,0,0,0.5,0.5
"48988","ENSG00000266961.1",0,0,0,0,0,0.5,0.5
"48989","ENSG00000266962.2",0,0,0,0,0,0.5,0.5
"48990","ENSG00000266963.1",0,0,0,0,0,0.5,0.5
"48991","ENSG00000266964.5",0,0,0,0,0,0.5,0.5
"48992","ENSG00000266965.1",0,0,0,0,0,0.5,0.5
"48993","ENSG00000266967.7",0,0,0,0,0,0.5,0.5
"48994","ENSG00000266968.2",0,0,0,0,0,0.5,0.5
"48995","ENSG00000266969.1",0,0,0,0,0,0.5,0.5
"48996","ENSG00000266970.1",0,0,0,0,0,0.5,0.5
"48997","ENSG00000266971.1",0,0,0,0,0,0.5,0.5
"48998","ENSG00000266973.1",0,0,0,0,0,0.5,0.5
"48999","ENSG00000266975.1",0,0,0,0,0,0.5,0.5
"49000","ENSG00000266976.3",0,0,0,0,0,0.5,0.5
"49001","ENSG00000266977.2",0,0,0,0,0,0.5,0.5
"49002","ENSG00000266978.1",0,0,0,0,0,0.5,0.5
"49003","ENSG00000266979.1",0,0,0,0,0,0.5,0.5
"49004","ENSG00000266980.1",0,0,0,0,0,0.5,0.5
"49005","ENSG00000266981.1",0,0,0,0,0,0.5,0.5
"49006","ENSG00000266983.1",0,0,0,0,0,0.5,0.5
"49007","ENSG00000266984.1",0,0,0,0,0,0.5,0.5
"49008","ENSG00000266985.1",0,0,0,0,0,0.5,0.5
"49009","ENSG00000266987.1",0,0,0,0,0,0.5,0.5
"49010","ENSG00000266988.6",0,0,0,0,0,0.5,0.5
"49011","ENSG00000266989.1",0,0,0,0,0,0.5,0.5
"49012","ENSG00000266990.1",0,0,0,0,0,0.5,0.5
"49013","ENSG00000266992.1",0,0,0,0,0,0.5,0.5
"49014","ENSG00000266993.3",0,0,0,0,0,0.5,0.5
"49015","ENSG00000266994.1",0,0,0,0,0,0.5,0.5
"49016","ENSG00000266995.1",0,0,0,0,0,0.5,0.5
"49017","ENSG00000266997.2",0,0,0,0,0,0.5,0.5
"49018","ENSG00000266998.1",0,0,0,0,0,0.5,0.5
"49019","ENSG00000267000.1",0,0,0,0,0,0.5,0.5
"49020","ENSG00000267001.1",0,0,0,0,0,0.5,0.5
